Category,Retailer,Product Name,Product ID,Date,Clicks,Sales,Indirect Sales,Device Type Group
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,4/16/18,8,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/16/18,18,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,4/16/18,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/16/18,32,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/16/18,24,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,4/16/18,4,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/16/18,7,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,4/16/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/16/18,20,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/16/18,20,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/16/18,6,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,4/16/18,4,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,4/16/18,4,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,4/15/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/15/18,4,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/15/18,4,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/15/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,4/15/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/15/18,6,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/15/18,8,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/15/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/15/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/15/18,2,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,4/15/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,4/15/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/13/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/12/18,4,0,,
Luxury Advertisers,Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,138939542,4/12/18,1,0,,
Beauty and Grooming,Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,138902372,4/12/18,1,0,,
Department Stores,Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",138903174,4/12/18,1,0,,
Department Stores,NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,138929952,4/12/18,1,0,,
Department Stores,Saks Fifth Avenue,Thanksgiving_50Sale_300x600,138938048,4/12/18,1,0,,
Travel Supplies,Samsonite,40% Off Entire Order Code: THANKS40,138911878,4/12/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,138891056,4/12/18,1,0,,
Home Goods,Sur La Table,Free Shipping on All Orders of $59 or more with code SHIPFREE at SurLaTable.com!,138865656,4/12/18,1,0,,
Department Stores,Target.com,30% off men's and women's boots. Valid 11/26-11/27,138930772,4/12/18,1,0,,
Travel Supplies,Tumi US,Black Friday: 40% Off Select Online Exclusives - Valid 11/24.,138903415,4/12/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/11/18,6,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/11/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,4/11/18,2,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/11/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/11/18,3,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,4/11/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/11/18,5,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",23223316,4/11/18,2,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,4/11/18,1,0,,
Beauty and Grooming,Laura Mercier,"Free Ground Shipping & Free Returns, plus 2 deluxe samples with every $50 purchase.",8368711,4/11/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,4/11/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/11/18,6,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,4/11/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/11/18,5,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,4/11/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/11/18,3,0,,
Accessories and Handbags,Sunglass Hut,Sunglass Hut,394406,4/11/18,1,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,4/11/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/11/18,5,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/11/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,4/11/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/10/18,13,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,4/10/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/10/18,2,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,4/10/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/10/18,4,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,4/10/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/10/18,1,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,4/10/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/10/18,4,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/10/18,5,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,4/10/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/10/18,8,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,4/10/18,1,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,4/10/18,3,0,,
Food and Drink,Sugarfina,Logo 120x90,1846604,4/10/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/10/18,1,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,4/10/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/10/18,12,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/10/18,4,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,4/10/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,4/10/18,4,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/8/18,3,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,4/8/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/8/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/8/18,2,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,4/8/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/8/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/8/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/8/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,4/8/18,1,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,4/6/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,4/6/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/6/18,2,0,,
Luxury Advertisers,Kate Spade,black friday sale! enjoy 30% off everything* with code GIVEJOY *exclusions apply. valid 11/21 - 11/26.,138939542,4/6/18,1,0,,
Beauty and Grooming,Kiehl's,Enjoy $20 Off Your Purchase of $65 or More! Enter Code JINGLE at Checkout! Valid 11/10 - 11/30/17!,138902372,4/6/18,1,0,,
Department Stores,Lord & Taylor,"Black Friday Sale - Women's Cashmere Starting at $39.99, You Save Over $130. + $20 OFF $175+ with Code BONUS and FREE SHIPPING on All Orders Valid 11/21-11/26.",138903174,4/6/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/6/18,1,0,,
Department Stores,NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,138929952,4/6/18,1,0,,
Department Stores,Saks Fifth Avenue,Thanksgiving_50Sale_300x600,138938048,4/6/18,1,0,,
Travel Supplies,Samsonite,40% Off Entire Order Code: THANKS40,138911878,4/6/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/6/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,138891056,4/6/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/6/18,2,0,,
Home Goods,Sur La Table,Free Shipping on All Orders of $59 or more with code SHIPFREE at SurLaTable.com!,138865656,4/6/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/6/18,2,0,,
Department Stores,Target.com,30% off men's and women's boots. Valid 11/26-11/27,138930772,4/6/18,1,0,,
Travel Supplies,Tumi US,Black Friday: 40% Off Select Online Exclusives - Valid 11/24.,138903415,4/6/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,4/5/18,2,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/5/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,4/5/18,3,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,4/5/18,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",23223316,4/5/18,1,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,4/5/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,4/5/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,4/5/18,5,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,4/5/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/5/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,4/5/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,4/4/18,1,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,4/4/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,4/3/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/2/18,0,1,,
Food and Drink,Sugarfina,Logo 234x60,1846601,4/1/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,4/1/18,2,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,3/31/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/28/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/27/18,4,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,3/27/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,3/27/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/27/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/27/18,5,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,3/27/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/27/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,3/27/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,3/27/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,3/27/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/26/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/26/18,1,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,3/24/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/24/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/24/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,3/23/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,3/23/18,1,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,3/22/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/22/18,1,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,3/21/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,3/20/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/20/18,3,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,3/20/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/19/18,5,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,3/19/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,3/19/18,1,0,,
Department Stores,Target.com,One Pieces starting at $29.99 - Evergreen through June.,139581124,3/19/18,2,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,3/18/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/18/18,1,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,3/18/18,1,0,,
Apparel,John Varvatos,Deep Linking,2033864,3/18/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,3/18/18,1,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,3/18/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/18/18,4,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/18/18,2,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/18/18,8,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,3/18/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/18/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/18/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,3/18/18,1,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,3/17/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/17/18,5,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,3/17/18,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/17/18,1,0,,
Luxury Advertisers,Kate Spade,Shop All New Arrivals From Kate Spade New York! Plus Enjoy Free Shipping And Returns Every Day!,138069312,3/17/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/17/18,2,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,3/17/18,1,0,,
Home Goods,Sur La Table,Online Cooking Classes! Enjoy Our Award Winning Cooking Classes Now Available Online Starting at $29.95 only at SurLaTable.com!,138144127,3/17/18,1,0,,
Home Goods,Sur La Table,Save 40% When You Shop The GreenPan Healthy Ceramic 10-Piece Cookware Set at SurLaTable.com! Includes A Bonus Steamer For Free!,138144770,3/17/18,1,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,3/16/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/16/18,1,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,3/16/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,3/16/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/16/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/16/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/16/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/16/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/15/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/15/18,2,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,3/14/18,7,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,3/14/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/14/18,25,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,3/14/18,2,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,3/14/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,3/14/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,3/14/18,4,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,3/14/18,4,0,,
Apparel,John Varvatos,Deep Linking,2033864,3/14/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,3/14/18,11,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,3/14/18,3,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/14/18,25,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/14/18,15,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,3/14/18,1,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,3/14/18,1,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,3/14/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/14/18,17,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,3/14/18,12,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/14/18,19,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,3/14/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/14/18,18,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,3/14/18,19,0,,
Home Goods,Sur La Table,Save 40% When You Shop The GreenPan Healthy Ceramic 10-Piece Cookware Set at SurLaTable.com! Includes A Bonus Steamer For Free!,138144770,3/14/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,3/14/18,5,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,3/14/18,3,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,3/14/18,3,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,3/14/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/13/18,1,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,3/13/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/12/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/12/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/12/18,10,0,,
Food and Drink,Sugarfina,Logo 120x90,1846604,3/12/18,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,3/12/18,8,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/11/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,3/10/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/10/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/8/18,7,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,3/8/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,3/8/18,3,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,3/8/18,3,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,3/8/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/8/18,7,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,3/8/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/8/18,3,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,3/8/18,1,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,3/8/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,3/8/18,10,0,,
Home Goods,Sur La Table,Save 40% When You Shop The GreenPan Healthy Ceramic 10-Piece Cookware Set at SurLaTable.com! Includes A Bonus Steamer For Free!,138144770,3/8/18,2,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,3/8/18,7,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,3/8/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/7/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,3/6/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/6/18,1,0,,
